last,stopping_point,0
unornamented,spare,0
abstinent,drinker,0
alcoholic,alky,0
passive,active,0
unquestioning,implicit,0
true,alignment,0
accepted,refuse,0
adsorbent,adsorptive,0
relative,congeneric,0
bare,marginal,0
rapacious,vulturine,0
active,dormant,0
accepted,accept,0
additive,subtractive,0
deficient,inferior,0
accepted,evaluate,0
busy,interfering,0
open,closed,0
living,support,0
decorated,change,0
idle,operation,0
about,just_about,0
potential,likely,0
acknowledged,write_off,0
rank,body,0
passive,active_voice,0
teeming,pullulate,0
unapproachable,out_of_reach,0
teeming,crawl,0
alcohol-dependent,alcoholic,0
adorned,be,0
unimpeachable,inculpable,0
adsorbent,sorbent,0
ruffled,reshuffle,0
sordid,seedy,0
unfaithful,faithful,0
equal,change,0
dying,predecease,0
given,administer,0
reconciling,conciliate,0
viscid,mucilaginous,0
adsorbable,adsorbate,0
adsorbable,absorbable,0
receptive,sensory,0
ventral,abaxial,0
hooked,hit,0
dying,go_bad,0
concrete,building_material,0
esurient,rapacious,0
plundering,pillaging,0
adorned,redecorate,0
teeming,swarm,0
feathered,grow,0
absorbent,absorptive,0
abstract,right,0
unembellished,plain,0
extra,artifact,0
ruffled,annoy,0
ascetic,puritan,0
dependent,qualified,0
granted,allow,0
shortened,foreshorten,0
tessellated,tessellate,0
going,blend,0
dead_on_target,true,0
inflamed,conflagrate,0
abridged,expand,0
grabby,avaricious,0
direct,instrument,0
objective,point,0
viscid,pasty,0
unfaithful,traitorous,0
complemental,completing,0
deficient,substandard,0
going,stay_in_place,0
grabby,grasping,0
active,fighting,0
abstract,abstractionist,0
mucilaginous,pasty,0
open,outside,0
last,weight_unit,0
hi-fi,high_fidelity,0
copious,voluminous,0
prehensile,nonprehensile,0
rank,downright,0
acknowledged,notice,0
bedaubed,besmear,0
pasty,cornish_pasty,0
abused,abuse,0
unavowed,sneaking,0
additive,food_additive,0
plundering,destroy,0
gummed,exude,0
unobjectionable,innocuous,0
emerging,debouch,0
living,cohabit,0
close,faithful,0
copious,ample,0
objectionable,exceptionable,0
decorated,adorn,0
recognised,discriminate,0
deadly,madly,0
recognized,realise,0
recognised,accredit,0
ascetic,austere,0
last,rank,0
able,capable,-999999.9900990099
bare,burn_off,0
shortened,lengthen,0
shortened,reduce,0
last,activity,0
half-length,portrait,0
absorptive,nonabsorbent,0
dependent,pendent,0
predatory,marauding,0
adherent,clericalist,0
ill-treated,unabused,0
remote,device,0
surgical,operative,0
progressive,past_progressive,0
acknowledged,thank,0
unobjectionable,clean,0
tangible,impalpable,0
overgreedy,too-greedy,0
dull,cloud,0
clean,soap,-999999.6666666666
plain,peneplain,0
disobliging,dismiss,0
tight,blotto,0
cunning,shrewdness,0
equal,equalize,0
actual,factual,0
mounted,advance,0
actual,real,0
absolute,downright,0
addressed,label,0
embossed,stamp,0
predaceous,predacious,0
real,insubstantial,0
long,short,-999999.8333333334
luxuriant,elaborate,0
idle,daydream,0
real,scalar_product,0
plain,knitting_stitch,0
reconciling,propitiate,0
surface-assimilative,adsorptive,0
acknowledged,sustain,0
easy,promiscuous,0
feathered,square,0
veracious,right,0
acute,obtuse,0
equal,tie,0
adjective,positive,0
agglutinative,polysynthetic,0
comparative,adjective,0
raised,demote,0
accommodating,change,0
nonabsorbent,nonabsorptive,0
clean,neat,0
ruffled,flow,0
feathered,fledge,0
absorbent,absorbent_material,0
wrong,rightfulness,0
unused,idle,0
prehensile,grasping,0
spare,trim,0
glutinous,gluey,0
cut,reap,0
open,undecided,0
ascetic,abstainer,0
wolfish,rapacious,0
approachable,reachable,0
pasty,sticky,0
unequal,equal,0
brisk,spanking,0
gluey,viscous,0
springy,resilient,0
flat,penthouse,0
approachable,unapproachable,0
coherent,incoherent,0
jewelled,gemmed,0
feathery,featherlike,0
equal,contemporary,0
living,people,0.0
live,bachelor,0
supine,unresisting,0
mistreated,kick_around,0
notional,speculative,0
possessive,genitive,0
cut,severance,0
shortened,truncate,0
flat,freight_car,0
raised,bet,0
easy,quickly,0
battered,beaten-up,0
exuberant,high-spirited,0
dark,blackout,0
abstract,see,0
tenacious,persistent,0
bedaubed,bedaub,0
battered,knock_about,0
ideal,idea,0
luxuriant,lush,0
given,perform,0.0
nonaddictive,addictive,0
actual,literal,0
going,be,0
idle,run,0
soggy,doughy,0
incapable,unequal_to,0
unaddicted,addicted,0
luxuriant,voluptuous,0
straight,fucker,0
bare,stripped,0
right,privilege,0
open,out-of-doors,0
jewelled,bejewel,0
cut,switch_on,0
dead,time,0
bare,air,0
infinite,mathematical_space,0
plentiful,copious,0
cunning,craft,0
clean,plum,0
studded,stud,0
ruffled,tittup,0
accommodating,disoblige,0
nonviscid,nonglutinous,0
direct,stand_out,0
decorated,deck,0
obliging,walk,0
outside,out_of_doors,0
hi-fi,reproducer,0
dark,dismal,0
pitchy,resinous,0
accommodative,cooperative,0
plentiful,ample,0
austere,stern,0
gummed,chew,0
greedy,grabby,0
flat,unconditional,0
tangible,intangible,0
tenacious,unyielding,0
indolent,lazy,0
brisk,rattling,0
ill-treated,ill-treat,0
unacceptable,insufferable,0
obliging,disoblige,0
idle,ride_the_bench,0
passive,inactive,0
raised,strike_a_chord,0
voluminous,twisting,0
long,ache,0
open,butterfly,0
abstract,absolute,0
emerging,originate,0
non-resinous,nonresiny,0
acknowledged,communicate,0
feathered,paddle,0
bare,covered,0
last,wear,0
emerging,rising,0
secret,mysterious,0
virulent,sulphurous,0
going,castle,0
assimilating,learn,0
retired,kip_down,0
mounted,hop_on,0
assimilating,assimilate,0
tight,smashed,0
open,tournament,0
maladaptive,adaptive,0
inflamed,worsen,0
completing,follow_through,0
outside,region,0
assimilating,absorb,0
ideational,notional,0
surgical,medical,0
granted,agree,0
edacious,wolfish,0
acknowledged,deny,0
thick,thinly,0
going,perish,0
inflamed,wake,0
dying,disappear,0
bustling,bustle,0
inadequate,poor,0
spongy,spongelike,0
quiet,noisy,0
wanting,feel_like,0
plundering,violate,0
relative,kinswoman,0
secret,closed_book,0
additive,nonlinear,0
live,exist,0
assimilating,assimilative,0
spongy,squashy,0
raised,lowered,0
addressed,approach,0
wanting,demand,0
adroit,maladroit,0
accepted,contract_in,0
inflamed,ferment,0
accommodating,seat,0
living,be,0
disobliging,incommode,0
notional,fanciful,0
infinite,phase_space,0
accepted,go_for,0
remote,distant,0
accommodating,comply,0
recognised,address,0
plain,plain_stitch,0
dead,suddenly,0
ravening,prey,0
ill-treated,abuse,0
quiet,restrained,0
substantive,essential,0
outside,outdoors,0
tarry,lallygag,0
incorrect,wrong,0
tenacious,dour,0
dull,sharp,0
acid,carboxylic_acid,0
accustomed,inure,0
icky,crappy,0
long,unretentive,0
thick,wooden-headed,0
accommodating,tailor,0
ideal,apotheosis,0
quiet,louden,0
abstinent,abstainer,0
straight,consecutive,0
last,passing,0
right,hard_right,0
ravenous,starved,0
un-get-at-able,un-come-at-able,0
bare,defoliate,0
accommodating,anglicise,0
shortened,digest,0
cunning,slick,0
ill-treated,abused,0
unimpeachable,unexceptionable,0
viscous,syrupy,0
quiet,compose,0
ravenous,famished,0
neat,tasteful,0
ideal,nonesuch,0
real,nominal,0
assimilating,take_in,0
slow,slacken,0
remote,close,0
right,left,-999999.8095238095
swinish,loutish,0
unreached,unreachable,0
incompetent,fumbling,0
accepted,co-opt,0
inlaid,inlay,0
quiet,lull,0
direct,intend,0
supplemental,subsidiary,0
cut,sirloin,0
adsorptive,nonadsorbent,0
cut,trim_back,0
abstract,synopsis,0
comparative,absolute,0
inert,indifferent,0
dependant,dependent,0
bedaubed,cover,0
dying,nascent,0
deadly,mortal,0
jewelled,spangly,0
slow,quickly,0
flat,railroad_flat,0
virulent,blistering,0
embossed,emboss,0
moribund,stagnant,0
sticky,muggy,0
dying,break_down,0
sporty,sportsmanlike,0
buttony,beady,0
adhesive,adhesive_material,0
beady,jewelled,0
lacking,wanting,0
possible,applicant,0
clinquant,tinseled,0
inflamed,flare_up,0
unornamented,bare,0
abridged,digest,0
infinite,innumerable,0
unobjectionable,dirty,0
short-handed,understaffed,0
wanting,missing,0
agile,spry,0
athletic,acrobatic,0
wrong,injustice,0
plundering,rape,0
effective,ineffective,0
adorned,applique,0
jeweled,spangled,0
riotous,turbulent,0
potted,implant,0
short-staffed,understaffed,0
hooked,offer,0
absolute,relative,0
direct,steer,0
activated,spark_off,0
dynamic,active,0
acknowledged,accept,0
open,open_up,0
icky,rotten,0
retired,go_to_bed,0
disobliging,trouble,0
possible,actual,0
capable,open,0
close,barricade,0
inactive,nonoperational,0
cloisonne,champleve,0
ravening,esurient,0
unreached,out_of_reach,0
addressed,come_up_to,0
flat,musical_notation,0
gluey,pasty,0
covetous,avaricious,0
unaccustomed,accustomed,0
relative,second_cousin,0
raised,level,0
faithful,flock,0
inflamed,reddened,0
adhesive,binder,0
dead,people,0
unappreciated,unvalued,0
accommodative,accommodating,0
slow,bog_down,0
addressed,greet,0
dependent,subordinate,0
virulent,vitriolic,0
recognized,curtsy,0
equal,stand-in,0
rich,people,0
basic,staple,0
dark,day,0
studded,constellate,0
rank,second,0.0
potential,actual,0
away,out,0
obliging,comply,0
unimpeachable,blameless,0
secret,open_secret,0
relative,offspring,0
sticky,mucilaginous,0
given,generate,0
crested,lie,0
virulent,deadly,0
inflamed,rekindle,0
tenacious,coherent,0
ascetic,religious_person,0
completing,dispatch,0
emergent,emerging,0
bespectacled,spectacled,0
gooey,icky,0
existent,nonexistent,0
objective,grail,0
prehensile,greedy,0
ravenous,edacious,0
last,measure,0
hot,cold,0
receptive,open,0
brisk,snappy,0
spare,favor,0
frilly,frilled,0
paneled,choose,0
esurient,avid,0
going,rifle,0
close,section,0
predatory,vulturous,0
objective,accusative,0
acid,elvis,0
quiet,active,0
abstemious,light,0
mounted,rise,0
dark,unenlightenment,0
dark,sorry,0
addressed,call,0
spangled,glitter,0
anticholinergic,anticholinergic_drug,0
astir,up,0
brisk,refreshing,0
cut,untrimmed,0
accommodating,conciliate,0
effective,in_force,0
ample,rich,0
activistic,activist,0
hooked,snare,0
unobliging,accommodating,0
adductive,abducent,0
recognised,agnize,0
inactive,dormant,0
idle,busy,0
pitchy,resiny,0
ill-treated,kick_around,0
alcoholic,boozer,0
unfaithful,treasonous,0
equal,gangsta,0
infinite,innumerous,0
chemosorptive,chemisorptive,0
complementary,complementary_color,0
abused,vilify,0
disobliging,oblige,0
close,plug,0
rapacious,vulturous,0
prehensile,avaricious,0
adequate,enough,0
extra,redundant,0
potted,repot,0
unabridged,dictionary,0
completing,carry_through,0
addressed,direct,0
close,cheeseparing,0
crapulent,crapulous,0
going,take,0.0
possessive,oblique,0
alcoholic,drunkard,0
scarce,just,0
infinite,finite,0
open,start,0
complementary,completing,0
activated,touch_off,0
non-resinous,non-resiny,0
concrete,abstract,0
pitchy,jet-black,0
addressed,treat,0
slow,weaken,0
deficient,insufficient,0
potential,evoked_potential,0
plain,patterned,0
hot,spicy,0
plumed,extort,0
gemmed,sequined,0
flat,efficiency_apartment,0
busy,fussy,0
essential,requisite,0
mounted,hop_out,0
ideological,ideologic,0
plumed,overcharge,0
trackless,untrod,0
unable,ineffective,0
wrong,correct,0
adorned,fret,0
abstinent,person,0
profuse,riotous,0
live,reside,0
hooked,catch,0
fringed,laciniate,0
accepted,receive,0
activated,trigger,0
accommodative,reconciling,0
bustling,bustle_about,0
obliging,relate,0
completing,make_out,0
crested,cap,0
adequate,inadequate,0
crested,top_out,0
resistant,tolerant,0
objective,business,0
thirsty,athirst,0
wide,full,0
nonabsorbent,absorbent,0
unacceptable,impossible,0
direct,calculate,0
rich,robust,0
extinct,extant,0
high-fidelity,hi-fi,0
real,irrational_number,0
rank,sheer,0
glutinous,viscid,0
accustomed,habitual,0
abstract,summary,0
long,foresighted,0
plain,cheer,0
obliging,condemn,0
piggy,piggish,0
open,unreceptive,0
idle,unwarranted,0
cut,uncut,0
active,participating,0
studded,cover,0
real,rational_number,0
emerging,leak,0
true,untruthful,0
dull,obtuse,0
abducting,shanghai,0
plain,deplore,0
flat,monotone,0
inflamed,arouse,0
supplemental,auxiliary,0
mounted,fix,0
wrong,aggrieve,0
open,lance,0
dependant,charge,0
alkalic,alkaline,0
deficient,sufficient,0
torpid,soggy,0
adjective,modifier,0
tight,soused,0
flat,bedsitting_room,0
rare,uncommon,0
coherent,consistent,0
clean,groom,0
cut,contract,0
cut,furrow,0
neat,slap-up,0
absolute,sheer,0
grasping,understand,0
ruffled,cut,0
jeweled,spangly,0
feathered,row,0
unused,fresh,0
granted,concede,0
abused,unabused,0
decorated,honor,0
mistreated,unabused,0
prehensile,grabby,0
last,lowest,0
alive,unanimated,0
galore,abounding,0
unapproachable,unreachable,0
crested,crest,0
straight,direct,0
existent,potential,0
deadly,insanely,0
nimble,quick,0
dorsal,ventral,0
going,stop,0
dynamic,dynamical,0
bustling,hustle,0
recognised,spot,0
recognized,thank,0
adaptative,maladaptive,0
quiet,quieten,0
battered,clobber,0
flat,scenery,0
profuse,exuberant,0
adjective,superlative,0
close,far,0
amphiprotic,alkaline,0
raised,make,0
untrodden,untrod,0
surface-assimilative,adsorbent,0
obliging,force,0
unaccessible,accessible,0
idle,work,0
tinseled,tinsel,0
accurate,inaccurate,0
open,uncross,0
grasping,cling,0
strung-out,dependent,0
incompetent,unskilled_person,0
going,fit,0
soggy,mucky,0
icky,stinking,0
dynamic,moral_force,0
dark,foulness,0
right,redress,0
rich,copious,0
adherent,socinian,0
piggy,sucking_pig,0
recognized,acknowledge,0
accustomed,habituate,0
ideational,conceptional,0
prehensile,covetous,0
right,center,0
rampant,rearing,0
pathless,untrod,0
thick,boneheaded,0
quiet,serenity,0
eruptive,igneous,0
right,falsify,0
chronic,inveterate,0
raised,curse,0
battered,baste,0
slow,irksome,0
close,distant,0
reconciling,patch_up,0
virulent,acid,0
spare,component,0
thick,dense,0.0
topknotted,tufted,0
pitchy,tarry,0
ill-treated,treat,0
outside,surface,0
progressive,present_progressive,0
dull,lively,0
sluggish,soggy,0
active,combat-ready,0
ideal,model,0
plumy,plumelike,0
going,compare,0
mounted,rerun,0
faithful,fold,0
dependant,qualified,0
retired,drop_out,0
outside,indoor,0
spangly,gemmed,0
concrete,reinforced_concrete,0
retired,move_back,0
wolfish,esurient,0
acid,acerb,0
soggy,sloppy,0
tarry,lounge,0
outside,away,0
ravening,seize,0
accommodating,provide,0
jewelled,jeweled,0
quick,fast,0
faithful,congregation,0
trackless,untracked,0
secret,confidence,0
frilled,ruffled,0
implicit,explicit,0
dead,slain,0
accommodating,meet,0
ample,meager,0
swinish,hoggish,0
feathered,join,0
ravening,devour,0
spartan,austere,0
habit-forming,addictive,0
shortened,abbreviated,0
greedy,avid,0
secret,trade_secret,0
quiet,comfort,0
straight,person,0
new,newly,0
real,veridical,0
plundering,aggression,0
adducent,abducent,0
abstinent,teetotaler,0
last,live,0
recognised,thank,0
relative,relation,0
inflamed,ignite,0
abused,attack,0
incompetent,bungler,0
tinseled,lend,0
undecorated,unadorned,0
extra,spare,0
adjective,descriptive_adjective,0
acknowledged,admit,0
essential,adjective,0
direct,aim,0
abridged,abridge,0
handy,william_christopher_handy,0
mistreated,mistreat,0
feathered,feathery,0
ruffled,cock,0
mounted,ride,0
alive,live,0
objective,object_lens,0
passive,voice,0
complementary,chromatic_color,0
drug-addicted,dependent,0
resistless,irresistible,0
indolent,faineant,0
icky,lousy,0
essential,need,0
raised,change,0
tessellated,tile,0
acidophilous,acidophilic,0
direct,indirect,0
pitchy,jet,0
open,undetermined,0
dull,dampen,0
given,breakfast,0
emerging,come_out,0
true,honest,0
adjective,relational_adjective,0
addable,addible,0
decorated,beautify,0
possessive,attributive_genitive,0
secret,perplexity,0
recognized,know,0
luxuriant,profuse,0
agile,nimble,0
going,go_around,0
abused,pervert,0
abducting,pull,0
sordid,flyblown,0
coherent,lucid,0
porcine,swinish,0
progressive,tense,0
recognised,know,0
right,proper,0
acid,para_aminobenzoic_acid,0
buttony,buttonlike,0
assimilating,ingest,0
activated,initiate,0
going,malfunction,0
resistless,unresisting,0
feathered,plumy,0
long,recollective,0
dull,sharpen,0
dynamic,incentive,0
retired,turn_out,0
alcoholic,nonalcoholic,0
thick,buddy-buddy,0
tarry,prowl,0
flat,box,0
gluey,gummy,0
given,take,0.0
notional,imaginary,0
acknowledged,mention,0
rank,ninth,0
capable,adequate_to,0
tight,leaky,0
gymnastic,acrobatic,0
existent,existing,0
cut,hit,0
rich,racy,0
true,admittedly,0
beady,spangled,0
living,animation,0
repellent,disgusting,0
indolent,slothful,0
dead,utter,0
thick,inside,0
nonresinous,nonresiny,0
untracked,untrodden,0
nonresinous,non-resiny,0
progressive,latitudinarian,0
hot,red-hot,0
basic,canonical,0
equal,rival,0
plain,fancy,0
ideal,idealistic,0
repellent,wicked,0
easy,well-fixed,0
reconciling,adjust,0
activated,reactivate,0
undermanned,short-handed,0
wrong,haywire,0
neat,refined,0
close,roll_up,0
alkalic,amphoteric,0
abstinent,nondrinker,0
wrong,sandbag,0
given,undernourish,0
abducting,seize,0
adducting,adduct,0
wanting,hanker,0
acidic,acidulent,0
sequined,spangly,0
receptive,unreceptive,0
decorated,hang,0
close,fill,0
acidic,acid,0
straight,crooked,0
wrong,correctly,0
gummed,put_on,0
accepted,adopt,0
edacious,voracious,0
acknowledged,make_no_bones_about,0
clean,be,0
abridged,shorten,0
alkaline-loving,acid-loving,0
uncut,mown,0
spectacled,monocled,0
dormant,sleeping,0
teeming,hum,0
new,freshly,0
crested,plumed,0
hooked,play,0
greedy,esurient,0
dull,desensitize,0
raised,conjure_up,0
coherent,logical,0
flat,level,0
actual,existent,0
basic,canonic,0
agglutinative,agglutinate,0
potential,electrical_phenomenon,0
plain,snowfield,0
grasping,intuit,0
alive,alert,0
dying,suffocate,0
direct,alternating,0
strung-out,drug-addicted,0
possible,possibility,0
procedural,substantive,0
adducting,abduct,0
wrong,injury,0
equal,compeer,0
hot,raging,0
trackless,tracked,0
teeming,stream,0
tarry,mess_about,0
additive,adjuvant,0
granted,forgive,0
adsorbent,adsorbent_material,0
right,in_good_order,0
clean,uninfected,0
adducting,adducent,0
recognised,prize,0
unacceptable,acceptable,0
clean,dirty,0
essential,desideratum,0
adorned,deck,0
rank,seventieth,0
dull,dim,0
rich,productive,0
shortened,truncated,0
objective,subjective,0
unrecognised,unrecognized,0
activist,black_muslim,0
nonadsorbent,nonadsorptive,0
unable,ineffectual,0
virulent,avirulent,0
bare,unfinished,0
scarce,barely,0
abducent,sixth_cranial_nerve,0
sporty,jazzy,0
get-at-able,getatable,0
accepted,take_on,0
deadly,baneful,0
battered,beat,0
live,bushwhack,0
addressed,keynote,0
adsorbate,sorbate,0
reconciling,make_peace,0
raised,enhance,0
overabundant,rife,0
incompetent,bungling,0
real,material,0
unreached,unapproachable,0
ill-treated,mistreated,0
spongelike,squishy,0
viscous,mucilaginous,0
hyperactive,overactive,0
tarry,leave,0
new,newfangled,0
dependent,independent,-999999.5
true,false,0
live,lively,0
quiet,quietness,0
dependant,hooked,0
dead,live,0
deskbound,desk-bound,0
hot,live,0
infinite,space,0
deficient,wanting,0
ruffled,riffle,0
adducting,adductive,0
dying,grave,0
recognized,tell_apart,0
active,stative,0
acid,lysergic_acid_diethylamide,0
disobliging,straiten,0
riotous,fast,0
neat,bully,0
accommodating,fit,0
adorned,fillet,0
incompetent,unequal_to,0
porcine,piggish,0
spry,quick,0
right,representation,0
acute,needlelike,0
rich,plentiful,0
slow,clog,0
ravening,rapacious,0
wrong,right,0
recognised,distinguish,0
abridged,cut,0
approachable,accessible,0
predatory,vulturine,0
granted,pension,0
complaisant,obliging,0
clean,vacuum,0
abducting,adduct,0
secret,unavowed,0
granted,allot,0
dying,change_state,0
undecorated,adorned,0
resistless,resistible,0
retired,displace,0
away,by,0
acidophilous,aciduric,0
slow,slow,0
granted,cede,0
clever,canny,0
disobliging,uncooperative,0
addicted,habituate,0
relative,person,0
pasty,pork_pie,0
extinct,active,0
gluey,sticky,0
rare,rarefied,0
covetous,jealous,0
going,run,0
recognised,appreciate,0
tasselled,tasseled,0
wrong,wrongfulness,0
equal,inadequate,0
ruffled,flick,0
abducting,abduct,0
sluggish,sulky,0
clean,remove,0
surgical,nonsurgical,0
proactive,retroactive,0
agglutinate,attach,0
quiet,ataraxia,0
busy,potter,0
alkalescent,alcalescent,0
come-at-able,get-at-able,0
absorbent,sponge,0
emerging,appear,0
ample,sizable,0
slow,slack,0
quick,area,0
active,chemical_agent,0
bare,circulate,0
tarry,be,0
potential,potential_difference,0
abused,shout,0
dead,alive,-999999.8
new,fresh,-999999.8181818182
athletic,gymnastic,0
retired,get_up,0
wolfish,wolflike,0
ascetical,austere,0
unacceptable,unaccepted,0
granted,accord,0
acquisitive,unacquisitive,0
effective,effectual,0
fringed,decorate,0
addicted,hook,0
close,trade,0
active,voice,0
plethoric,overabundant,0
incorrect,correct,0
retired,toy,0
extra,actor,0
plundering,sack,0
jeweled,bejewel,0
hooked,extort,0
idle,groundless,0
assimilating,adjust,0
tufted,caespitose,0
ruffled,fold,0
sluggish,inert,0
lush,exuberant,0
viscid,gummy,0
abridged,bowdlerize,0
handy,w._c._handy,0
agglutinate,haemagglutinate,0
viscous,pasty,0
living,sustenance,0
unsung,unknown,0
spongy,squishy,0
gummed,gum,0
outside,alfresco,0
dynamic,undynamic,0
going,taxi,0
adorned,grace,0
about,well-nigh,0
possible,impossible,0
inlaid,damascene,0
uncut,untrimmed,0
infinite,attribute,0
uncut,trimmed,0
straight,heterosexual_person,0
nonabsorptive,absorbent,0
incompetent,unskilled,0
open,move,0
easy,uneasy,0
new,old,-999999.9787234042
real,unreal,0
obliging,coerce,0
inlaid,hatch,0
unaccommodating,unobliging,0
unvalued,unsung,0
unadoptable,adoptable,0
voracious,esurient,0
spare,car_wheel,0
unabridged,abridged,0
equal,represent,0
passive,peaceful,0
extra,edition,0
spartan,greek,0
neat,dandy,0
granted,vouchsafe,0
rank,outrank,0
rife,prevailing,0
accustomed,teach,0
come-at-able,attainable,0
recognized,realize,0
mounted,escalade,0
predaceous,predatory,0
fringed,surround,0
hooked,lift,0
sequined,jeweled,0
long,foresightful,0
supine,resistless,0
trackless,untrodden,0
decorated,arrange,0
incorrect,right,0
abridged,reduce,0
granted,enfranchise,0
grasping,get_the_picture,0
outside,remote,0
acropetal,basipetal,0
rank,earldom,0
ravening,feed,0
basic,introductory,0
recognized,rubricate,0
pathless,trackless,0
going,be_born,0
accepted,get,0
faithful,social_group,0
dark,wedding_night,0
plentiful,plenteous,0
adsorbate,absorbable,0
supplementary,subsidiary,0
real,rattling,0
straight,section,0
adequate,fair_to_middling,0
easy,soft,0
disobliging,inconvenience,0
accurate,precise,0
remote,remote_control,0
amphiprotic,amphoteric,0
cut,thin_out,0
dark,time_period,0
hi-fi,high_fidelity_sound_system,0
potential,latency,0
springy,live,0
accommodating,house,0
inaccessible,accessible,0
adhesive,birdlime,0
acute,sharp,0
acceptable,satisfactory,0
pasty,glutinous,0
completing,get_through,0
unfaithful,treasonable,0
outside,indoors,0
edacious,ravening,0
battered,strike,0
live,endure,0
anticholinergic,medicine,0
substantive,substantial,0
rife,predominant,0
mounted,mountaineer,0
dynamic,stative,0
lush,succulent,0
edacious,esurient,0
obliging,compel,0
straight,poker_hand,0
cut,entrecote,0
hooked,seize,0
greedy,covetous,0
active,inactive,0
maltreated,unabused,0
basic,incidental,0
shortened,expand,0
abused,use,0
dead,bushed,0
additive,linear,0
going,run_low,0
unacceptable,unsufferable,0
live,recorded,0
raised,erect,0
complemental,complementary,0
spare,excess,0
repellent,power,0
clean,wash,-999999.75
dull,tone_down,0
recognized,prize,0
reconciling,submit,0
dying,crash,0
anticholinergic,oxyphencyclimine,0
exuberant,excessive,0
ideal,nonsuch,0
potential,voltage,0
adaxial,abaxial,0
slow,tedious,0
dark,iniquity,0
ravening,raven,0
ascetical,ascetic,0
rich,poor_people,0
lacking,deficient,0
coherent,ordered,0
embossed,impress,0
clean,disinfect,0
agile,quick,0
idle,moon,0
plain,flat,0
open,fold,0
flat,matt,0
raised,carry,0
busy,meddling,0
mistreated,maltreated,0
battered,change_shape,0
activist,militant,0
close,end,-999999.9782608695
plumed,plumose,0
mucilaginous,gluey,0
slow,accelerate,0
dying,suffer,0
given,buckle,0
nonadsorbent,adsorbent,0
ablative,ablative_case,0
roadless,untrod,0
rank,excel,0
ruffled,walk,0
objective,nonsubjective,0
tangible,palpable,0
capable,up_to,0
battered,buffet,0
abused,maltreated,0
last,homestretch,0
esurient,devouring,0
ravening,eat,0
quiet,sound,0
roadless,pathless,0
agglutinate,cling,0
completing,fill,0
direct,guide,0
going,death,0
tarry,mill_around,0
spangled,decorate,0
plundering,spoil,0
progressive,imperfect,0
decorated,decorate,0
potential,potential_drop,0
untracked,untrod,0
tight,pie-eyed,0
reconciling,make_up,0
idle,wild,0
progressive,reformist,0
living,keep,0
spangled,spangly,0
open,shut,0
rich,poor,-999999.6666666666
right,incorrectly,0
open,break_open,0
clinquant,tinselly,0
accommodating,suit,0
grasping,understanding,0
repellent,insectifuge,0
direct,position,0
absorbent,sorbent,0
beady,beadlike,0
plain,champaign,0
decorated,festoon,0
accommodating,harmonize,0
predacious,predatory,0
quiet,tranquil,0
adducent,adductive,0
adherent,disciple,0
close,open,-999999.8333333334
secret,hidden,0
ideal,jimdandy,0
potential,possibility,0
torpid,dormant,0
spare,score,0
roadless,untrodden,0
rank,gradation,0
live,buccaneer,0
short-staffed,short-handed,0
inflamed,heat,0
abused,ill-use,0
abducent,abducens_nerve,0
amphoteric,acidic,0
infinite,unnumberable,0
crested,tufted,0
relative,blood_relation,0
activist,black_panther,0
embossed,brocaded,0
completing,end,0
easy,difficult,0
progressive,liberal,0
jeweled,decorate,0
active,passive_voice,0
completing,complete,0
inaccessible,unaccessible,0
spare,refrain,0
live,experience,0
granted,give,0
nimble,spry,0
infinite,absolute_space,0
long,hanker,0
roadless,untracked,0
dark,scene,0
disobliging,disoblige,0
accommodative,unaccommodating,0
supplemental,supplementary,0
completing,fill_out,0
adequate,decent,0
relative,congenator,0
cholinergic,anticholinergic,0
busy,engaged,0
objectionable,obnoxious,0
right,rectify,0
accommodating,admit,0
recognized,accept,0
nonadaptive,dysfunctional,0
quiet,composure,0
plumy,plumed,0
ablative,oblique,0
unembellished,bare,0
clever,cunning,0
supine,resupine,0
abused,fracture,0
substantive,word,0
maltreated,abuse,0
last,endgame,0
effective,efficacious,0
accustomed,change,0
last,ending,0
paneled,wainscoted,0
ruffled,manipulate,0
bare,sheathed,0
ruffled,strut,0
tenacious,long,0
paneled,impanel,0
given,accept,0
last,hold_out,0
assimilatory,assimilative,0
wide,spacious,0
dark,total_darkness,0
essential,inessential,0
reconciling,harmonize,0
emerging,pop_out,0
raised,exalt,0
up_to,equal_to,0
sporty,flashy,0
given,contribute,0
long,desire,0
gummy,mucilaginous,0
abridged,decrease,0
flat,pneumatic_tire,0
supplementary,auxiliary,0
raised,cultivate,0
jeweled,gemmed,0
assumptive,presumptuous,0
plundering,ravaging,0
sordid,dirty,0
rank,glaring,0
dull,change,0
un-get-at-able,ungetatable,0
lacking,have,0
swinish,neandertal,0
deadly,lethal,0
embossed,boss,0
right,justice,0
alive,animated,0
maltreated,kick_around,0
feathered,cover,0
mounted,remount,0
mistreated,abused,0
right,abstraction,0
secret,clandestine,0
actual,genuine,0
dorsal,adaxial,0
bespectacled,monocled,0
obliging,hold,0
cut,hack,0
living,resource,0
abstract,nonfigurative,0
quiet,unquietly,0
abridged,abbreviate,0
abstract,teacher,0.0
rapacious,predatory,0
off,turned,0
resiny,tarry,0
activist,reformer,0
completing,finish,0
about,close_to,0
essential,must,0
springy,lively,0
viscous,sticky,0
unacknowledged,acknowledged,0
studded,add,0
indolent,work-shy,0
